,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
57,2021-03-25,3109.780029296875,3037.139892578125,3072.989990234375,3046.260009765625,3563500,3046.260009765625,-0.013219673570752044
58,2021-03-26,3056.659912109375,2996.0,3044.06005859375,3052.030029296875,3312900,3052.030029296875,0.0018941323172521063
59,2021-03-29,3091.25,3028.449951171875,3055.43994140625,3075.72998046875,2746000,3075.72998046875,0.007765307334585803
60,2021-03-30,3073.0,3034.0,3070.010009765625,3055.2900390625,2337600,3055.2900390625,-0.006645557814257463
61,2021-03-31,3119.330078125,3062.5,3064.06005859375,3094.080078125,3093900,3094.080078125,0.01269602511269352
62,2021-04-01,3162.43994140625,3115.550048828125,3117.93994140625,3161.0,2940300,3161.0,0.02162837424542463
63,2021-04-05,3235.9599609375,3161.239990234375,3173.0,3226.72998046875,3334900,3226.72998046875,0.02079404633620685
64,2021-04-06,3247.31005859375,3217.0400390625,3223.75,3223.820068359375,2537800,3223.820068359375,-0.0009018145698550528
65,2021-04-07,3303.610107421875,3223.64990234375,3233.800048828125,3279.389892578125,3346200,3279.389892578125,0.017237259847144637
66,2021-04-08,3324.5,3292.0,3310.89990234375,3299.300048828125,2812100,3299.300048828125,0.006071298900768296
67,2021-04-09,3372.199951171875,3288.89990234375,3304.699951171875,3372.199951171875,4341500,3372.199951171875,0.02209556610943686
68,2021-04-12,3395.0400390625,3351.14990234375,3355.2099609375,3379.389892578125,3281800,3379.389892578125,0.0021321219116177126
69,2021-04-13,3432.0,3395.6298828125,3400.85009765625,3400.0,3315800,3400.0,0.006098765776372694
70,2021-04-14,3404.1298828125,3326.0,3404.0400390625,3333.0,3145200,3333.0,-0.01970588235294113
71,2021-04-15,3397.0,3352.0,3371.0,3379.090087890625,3233600,3379.090087890625,0.013828409208108239
72,2021-04-16,3406.800048828125,3355.590087890625,3380.0,3399.43994140625,3186000,3399.43994140625,0.006022287949217775
73,2021-04-19,3435.929931640625,3360.159912109375,3390.330078125,3372.010009765625,2725400,3372.010009765625,-0.008068956096714541
74,2021-04-20,3382.989990234375,3316.0,3373.60009765625,3334.68994140625,2623000,3334.68994140625,-0.011067603076886812
75,2021-04-21,3362.860107421875,3303.81005859375,3316.0,3362.02001953125,2211200,3362.02001953125,0.008195687936574547
76,2021-04-22,3372.8701171875,3301.449951171875,3371.679931640625,3309.0400390625,2580600,3309.0400390625,-0.01575837745193942
77,2021-04-23,3375.0,3308.5,3319.10009765625,3340.8798828125,3192800,3340.8798828125,0.009622078721966965
78,2021-04-26,3428.449951171875,3330.93994140625,3348.0,3409.0,4880700,3409.0,0.020389873200156394
79,2021-04-27,3460.0,3398.010009765625,3443.469970703125,3417.429931640625,3827100,3417.429931640625,0.002472845890473696
80,2021-04-28,3489.8798828125,3425.0,3434.800048828125,3458.5,4631900,3458.5,0.012017823095398006
81,2021-04-29,3514.449951171875,3435.0,3505.10009765625,3471.31005859375,7682400,3471.31005859375,0.0037039348254301885
82,2021-04-30,3554.0,3462.5,3525.1201171875,3467.419921875,7009300,3467.419921875,-0.0011206537742485256
83,2021-05-03,3486.64990234375,3372.699951171875,3484.72998046875,3386.489990234375,5875500,3386.489990234375,-0.023340101131120616
84,2021-05-04,3367.97998046875,3272.1298828125,3356.18994140625,3311.8701171875,5439400,3311.8701171875,-0.0220345765858031
85,2021-05-05,3354.699951171875,3264.360107421875,3338.860107421875,3270.5400390625,3711300,3270.5400390625,-0.012479377711858586
86,2021-05-06,3314.39990234375,3247.199951171875,3270.0,3306.3701171875,4447700,3306.3701171875,0.010955401156094835
87,2021-05-07,3330.889892578125,3289.070068359375,3319.090087890625,3291.610107421875,4710300,3291.610107421875,-0.0044641129826628045
88,2021-05-10,3283.0,3190.0,3282.320068359375,3190.489990234375,5838600,3190.489990234375,-0.030720563459048722
89,2021-05-11,3238.0,3127.3701171875,3136.280029296875,3223.909912109375,4619800,3223.909912109375,0.010474855579329034
90,2021-05-12,3207.93994140625,3133.10009765625,3185.0,3151.93994140625,4936400,3151.93994140625,-0.022323815697454008
91,2021-05-13,3203.840087890625,3133.0,3185.469970703125,3161.469970703125,3350900,3161.469970703125,0.003023544063032846
92,2021-05-14,3228.860107421875,3183.0,3185.56005859375,3222.89990234375,3325000,3222.89990234375,0.01943081294773852
93,2021-05-17,3292.75,3234.590087890625,3245.929931640625,3270.389892578125,3723900,3270.389892578125,0.014735173810343838
94,2021-05-18,3312.0,3230.3701171875,3292.580078125,3232.280029296875,2828400,3232.280029296875,-0.011653003015859698
95,2021-05-19,3234.75,3184.0,3195.0,3231.800048828125,2679700,3231.800048828125,-0.0001484959423068144
96,2021-05-20,3259.679931640625,3236.179931640625,3244.39990234375,3247.679931640625,2633200,3247.679931640625,0.004913634065405237
97,2021-05-21,3256.68994140625,3197.010009765625,3250.0,3203.080078125,4104900,3203.080078125,-0.013732835271453192
98,2021-05-24,3257.949951171875,3210.5,3215.5,3244.989990234375,2422800,3244.989990234375,0.013084253620630149
99,2021-05-25,3279.820068359375,3213.760009765625,3266.669921875,3259.050048828125,3261100,3259.050048828125,0.004332851144707162
100,2021-05-26,3295.72998046875,3258.510009765625,3274.590087890625,3265.159912109375,2384000,3265.159912109375,0.0018747374816925344
101,2021-05-27,3260.360107421875,3230.0400390625,3256.0,3230.110107421875,2561200,3230.110107421875,-0.010734483342611179
102,2021-05-28,3247.989990234375,3219.699951171875,3242.0,3223.070068359375,2329800,3223.070068359375,-0.0021795043600291164
103,2021-06-01,3250.97998046875,3209.06005859375,3243.5,3218.64990234375,2430000,3218.64990234375,-0.0013714148069622345
104,2021-06-02,3235.0,3208.0,3223.10009765625,3233.989990234375,2014500,3233.989990234375,0.0047660007630698775
105,2021-06-03,3214.43994140625,3184.030029296875,3204.22998046875,3187.010009765625,2398300,3187.010009765625,-0.014526940593698412
106,2021-06-04,3221.0,3198.81005859375,3212.0,3206.219970703125,2249700,3206.219970703125,0.006027580986139647
107,2021-06-07,3208.0,3172.199951171875,3197.330078125,3198.010009765625,2215800,3198.010009765625,-0.0025606355810015025
108,2021-06-08,3279.530029296875,3218.010009765625,3222.610107421875,3264.110107421875,3416700,3264.110107421875,0.020669134072252016
109,2021-06-09,3297.580078125,3270.699951171875,3272.8701171875,3281.14990234375,2455500,3281.14990234375,0.005220349302289318
110,2021-06-10,3351.0,3281.14990234375,3282.010009765625,3349.64990234375,3476500,3349.64990234375,0.02087682734369123
111,2021-06-11,3366.580078125,3333.449951171875,3349.64990234375,3346.830078125,2817400,3346.830078125,-0.0008418265493289612
112,2021-06-14,3385.0,3335.5,3346.830078125,3383.8701171875,2569700,3383.8701171875,0.01106720036508424
113,2021-06-15,3396.989990234375,3363.110107421875,3384.0,3383.1298828125,2426200,3383.1298828125,-0.0002187537787695648
114,2021-06-16,3426.35009765625,3360.530029296875,3392.0,3415.25,4202800,3415.25,0.009494201612146647
115,2021-06-17,3497.199951171875,3401.0,3403.179931640625,3489.239990234375,5136500,3489.239990234375,0.021664589776553722
116,2021-06-18,3507.0,3473.7099609375,3479.989990234375,3486.89990234375,5247700,3486.89990234375,-0.0006706583373956576
117,2021-06-21,3482.0,3434.0,3476.419921875,3453.9599609375,3277100,3453.9599609375,-0.009446770004527316
118,2021-06-22,3523.780029296875,3456.090087890625,3458.06005859375,3505.43994140625,3345100,3505.43994140625,0.014904625719742493
119,2021-06-23,3521.0,3483.199951171875,3505.0,3503.820068359375,2813300,3503.820068359375,-0.0004621026387419125
120,2021-06-24,3524.860107421875,3430.85009765625,3507.639892578125,3449.080078125,3832000,3449.080078125,-0.015622945575514802
121,2021-06-25,3464.820068359375,3394.179931640625,3464.0,3401.4599609375,3941000,3401.4599609375,-0.01380661396919125
122,2021-06-28,3448.0,3413.510009765625,3416.0,3443.889892578125,2242800,3443.889892578125,0.01247403530480784
123,2021-06-29,3456.030029296875,3423.030029296875,3438.820068359375,3448.139892578125,2098400,3448.139892578125,0.0012340696516339733
124,2021-06-30,3471.60009765625,3435.0,3441.06005859375,3440.159912109375,2404000,3440.159912109375,-0.002314285590885201
125,2021-07-01,3457.0,3409.419921875,3434.610107421875,3432.969970703125,2037100,3432.969970703125,-0.0020900020900020966
126,2021-07-02,3511.719970703125,3436.919921875,3451.639892578125,3510.97998046875,3169400,3510.97998046875,0.022723767009720452
127,2021-07-06,3685.47998046875,3529.0,3530.110107421875,3675.739990234375,6744800,3675.739990234375,0.04692707183811051
128,2021-07-07,3734.199951171875,3678.909912109375,3717.3798828125,3696.580078125,5328100,3696.580078125,0.005669630590300789
129,2021-07-08,3759.989990234375,3621.1201171875,3643.56005859375,3731.409912109375,5180600,3731.409912109375,0.009422177593415348
130,2021-07-09,3748.0,3693.39990234375,3722.52001953125,3719.340087890625,3748200,3719.340087890625,-0.0032346551311825955
131,2021-07-12,3757.2900390625,3696.7900390625,3744.0,3718.550048828125,2571600,3718.550048828125,-0.00021241377336589373
132,2021-07-13,3773.080078125,3671.320068359375,3702.10009765625,3677.360107421875,3845900,3677.360107421875,-0.011076882350751438
133,2021-07-14,3717.659912109375,3660.830078125,3708.85009765625,3681.679931640625,3296600,3681.679931640625,0.0011747079678248173
134,2021-07-15,3695.39990234375,3620.919921875,3694.199951171875,3631.199951171875,3185300,3631.199951171875,-0.013711126824176523
135,2021-07-16,3646.06005859375,3570.4599609375,3633.31005859375,3573.6298828125,4043700,3573.6298828125,-0.01585428209228623
136,2021-07-19,3550.2099609375,3499.159912109375,3532.580078125,3549.590087890625,3784600,3549.590087890625,-0.006726996278348607
137,2021-07-20,3592.0,3518.0,3567.320068359375,3573.18994140625,3255700,3573.18994140625,0.006648613764202116
138,2021-07-21,3586.449951171875,3543.639892578125,3576.3798828125,3585.199951171875,2319000,3585.199951171875,0.0033611450727688563
139,2021-07-22,3640.02001953125,3582.27001953125,3587.22998046875,3638.030029296875,3265400,3638.030029296875,0.014735601596706394
140,2021-07-23,3666.110107421875,3622.0400390625,3640.0,3656.639892578125,2436300,3656.639892578125,0.005115368243633345
141,2021-07-26,3712.080078125,3647.25,3673.169921875,3699.820068359375,2900100,3699.820068359375,0.01180870335875639
142,2021-07-27,3698.5,3586.14990234375,3698.5,3626.389892578125,4131900,3626.389892578125,-0.019846958615425736
143,2021-07-28,3658.419921875,3601.0,3633.780029296875,3630.320068359375,2999400,3630.320068359375,0.0010837708844528837
144,2021-07-29,3637.949951171875,3580.010009765625,3627.75,3599.919921875,5520000,3599.919921875,-0.008373957643385888
145,2021-07-30,3368.139892578125,3306.97998046875,3347.949951171875,3327.590087890625,9957100,3327.590087890625,-0.07564885883420802
146,2021-08-02,3358.919921875,3317.0,3353.10009765625,3331.47998046875,3353900,3331.47998046875,0.001168981898425736
147,2021-08-03,3391.0,3299.77001953125,3340.719970703125,3366.239990234375,4157300,3366.239990234375,0.010433804185950413
148,2021-08-04,3388.8798828125,3345.56005859375,3379.35009765625,3354.719970703125,2183900,3354.719970703125,-0.003422221696810168
149,2021-08-05,3389.0,3340.919921875,3356.219970703125,3375.989990234375,2433500,3375.989990234375,0.0063403263810397625
150,2021-08-06,3375.0,3329.0400390625,3375.0,3344.93994140625,2635300,3344.93994140625,-0.009197316614664941
151,2021-08-09,3354.8798828125,3328.52001953125,3343.610107421875,3341.8701171875,2148200,3341.8701171875,-0.0009177516704408362
152,2021-08-10,3358.0,3315.0,3345.010009765625,3320.679931640625,2412600,3320.679931640625,-0.006340816609805455
153,2021-08-11,3337.699951171875,3277.7900390625,3331.449951171875,3292.110107421875,2947200,3292.110107421875,-0.008603606733225466
154,2021-08-12,3314.510009765625,3269.669921875,3290.0,3303.5,2314100,3303.5,0.0034597544451648865
155,2021-08-13,3306.070068359375,3283.0,3305.669921875,3293.969970703125,2052800,3293.969970703125,-0.0028848279996595005
156,2021-08-16,3300.0,3211.1298828125,3283.0,3298.989990234375,3319700,3298.989990234375,0.0015240028220957491
157,2021-08-17,3280.489990234375,3225.679931640625,3277.5,3241.9599609375,3387900,3241.9599609375,-0.01728711801663374
158,2021-08-18,3254.10009765625,3200.0,3241.989990234375,3201.219970703125,2804300,3201.219970703125,-0.01256646927329541
159,2021-08-19,3233.0,3182.4599609375,3194.02001953125,3187.75,3782900,3187.75,-0.004207761674111521
160,2021-08-20,3207.81005859375,3175.760009765625,3203.8701171875,3199.949951171875,3341200,3199.949951171875,0.003827135494274936
161,2021-08-23,3280.89990234375,3210.010009765625,3211.89990234375,3265.8701171875,3268100,3265.8701171875,0.02060037407506443
162,2021-08-24,3315.489990234375,3274.580078125,3280.0,3305.780029296875,2551800,3305.780029296875,0.012220299851894989
163,2021-08-25,3321.0,3286.14990234375,3309.8701171875,3299.179931640625,1680300,3299.179931640625,-0.0019965326179472997
164,2021-08-26,3332.0,3296.0,3299.0,3316.0,2098800,3316.0,0.005098257357248892
165,2021-08-27,3352.320068359375,3313.75,3333.22998046875,3349.6298828125,2391300,3349.6298828125,0.010141701692551353
166,2021-08-30,3445.0,3355.219970703125,3357.429931640625,3421.570068359375,3192200,3421.570068359375,0.021477055096747133
167,2021-08-31,3472.580078125,3395.590087890625,3424.800048828125,3470.7900390625,4356400,3470.7900390625,0.01438520027933432
168,2021-09-01,3527.0,3475.239990234375,3496.39990234375,3479.0,3629900,3479.0,0.002365444421903895
169,2021-09-02,3511.9599609375,3455.0,3494.760009765625,3463.1201171875,2923700,3463.1201171875,-0.00456449635311873
170,2021-09-03,3482.669921875,3436.43994140625,3452.0,3478.050048828125,2575700,3478.050048828125,0.0043111215133797565
171,2021-09-07,3528.090087890625,3476.93994140625,3478.0,3509.2900390625,2737900,3509.2900390625,0.008982041602564328
172,2021-09-08,3545.6298828125,3495.669921875,3511.64990234375,3525.5,3053400,3525.5,0.004619156797262214
173,2021-09-09,3549.989990234375,3480.3701171875,3526.02001953125,3484.159912109375,2719200,3484.159912109375,-0.011726021242554285
174,2021-09-10,3508.449951171875,3462.909912109375,3501.830078125,3469.14990234375,2393300,3469.14990234375,-0.004308071427335136
175,2021-09-13,3497.9599609375,3438.0,3482.800048828125,3457.169921875,2569000,3457.169921875,-0.003453289943065374
176,2021-09-14,3486.81005859375,3437.7099609375,3475.550048828125,3450.0,1936900,3450.0,-0.002073928107968581
177,2021-09-15,3485.419921875,3402.010009765625,3442.52001953125,3475.7900390625,2957500,3475.7900390625,0.007475373641304239
178,2021-09-16,3492.550048828125,3446.139892578125,3459.9599609375,3488.239990234375,2583600,3488.239990234375,0.00358190541774861
179,2021-09-17,3497.409912109375,3452.1298828125,3488.409912109375,3462.52001953125,4616600,3462.52001953125,-0.007373337492583731
180,2021-09-20,3419.0,3305.010009765625,3396.0,3355.72998046875,4669100,3355.72998046875,-0.030841710216871765
181,2021-09-21,3379.699951171875,3332.389892578125,3375.0,3343.6298828125,2780900,3343.6298828125,-0.003605801934802755
182,2021-09-22,3389.0,3341.050048828125,3351.0,3380.050048828125,2411400,3380.050048828125,0.010892403553048213
183,2021-09-23,3428.9599609375,3380.050048828125,3380.050048828125,3416.0,2379400,3416.0,0.010635922738581716
184,2021-09-24,3429.260009765625,3393.39990234375,3402.010009765625,3425.52001953125,2116200,3425.52001953125,0.002786890963480726
185,2021-09-27,3415.570068359375,3339.610107421875,3371.5,3405.800048828125,3634500,3405.800048828125,-0.005756781624596474
186,2021-09-28,3369.18994140625,3290.10009765625,3357.7099609375,3315.9599609375,4430800,3315.9599609375,-0.026378556169654566
187,2021-09-29,3351.300048828125,3297.8701171875,3322.110107421875,3301.1201171875,2562300,3301.1201171875,-0.004475278328090693
188,2021-09-30,3327.85009765625,3273.989990234375,3316.0,3285.0400390625,2842400,3285.0400390625,-0.004871097553002746
189,2021-10-01,3309.169921875,3255.93994140625,3289.010009765625,3283.260009765625,2835600,3283.260009765625,-0.0005418592393726662
190,2021-10-04,3279.989990234375,3176.25,3279.389892578125,3189.780029296875,4523100,3189.780029296875,-0.028471695872610225
191,2021-10-05,3260.72998046875,3202.4599609375,3204.5,3221.0,3269200,3221.0,0.009787499581908943
192,2021-10-06,3264.340087890625,3198.6201171875,3213.530029296875,3262.010009765625,2533000,3262.010009765625,0.012732073817331546
193,2021-10-07,3325.75,3283.06005859375,3291.5400390625,3302.429931640625,2409100,3302.429931640625,0.012391109087339647
194,2021-10-08,3321.429931640625,3288.199951171875,3317.0,3288.6201171875,1995500,3288.6201171875,-0.004181713083694194
195,2021-10-11,3292.590087890625,3238.10009765625,3275.0,3246.300048828125,2034200,3246.300048828125,-0.012868639992255515
196,2021-10-12,3267.530029296875,3236.280029296875,3257.0,3247.330078125,1819600,3247.330078125,0.00031729331281216133
197,2021-10-13,3288.3798828125,3261.090087890625,3269.7099609375,3284.280029296875,2420100,3284.280029296875,0.011378563399138564
198,2021-10-14,3312.60009765625,3290.780029296875,3302.449951171875,3299.860107421875,2109500,3299.860107421875,0.004743833651826401
199,2021-10-15,3410.419921875,3304.0,3311.419921875,3409.02001953125,5175100,3409.02001953125,0.033080163569315646
200,2021-10-18,3449.169921875,3385.10009765625,3388.360107421875,3446.739990234375,3174100,3446.739990234375,0.011064754823091771
201,2021-10-19,3454.68994140625,3422.0,3434.2900390625,3444.14990234375,2386100,3444.14990234375,-0.0007514601907784302
202,2021-10-20,3462.860107421875,3400.3701171875,3452.659912109375,3415.06005859375,2139800,3415.06005859375,-0.00844616075804494
203,2021-10-21,3440.280029296875,3403.0,3414.25,3435.010009765625,1881400,3435.010009765625,0.005841757049534824
204,2021-10-22,3429.840087890625,3331.300048828125,3421.0,3335.550048828125,3139100,3335.550048828125,-0.02895478052603584
205,2021-10-25,3347.800048828125,3297.699951171875,3335.0,3320.3701171875,2226000,3320.3701171875,-0.00455095304175035
206,2021-10-26,3416.1201171875,3343.97998046875,3349.510009765625,3376.070068359375,2698300,3376.070068359375,0.016775223606413814
207,2021-10-27,3437.0,3371.449951171875,3388.0,3392.489990234375,2702200,3392.489990234375,0.004863619990854939
208,2021-10-28,3479.0,3386.0,3402.10009765625,3446.570068359375,5708700,3446.570068359375,0.015941116489857077
209,2021-10-29,3374.820068359375,3273.320068359375,3300.02001953125,3372.429931640625,6469500,3372.429931640625,-0.021511280852630987
210,2021-11-01,3375.860107421875,3292.02001953125,3361.800048828125,3318.110107421875,3608900,3318.110107421875,-0.01610702826146615
211,2021-11-02,3331.1201171875,3283.550048828125,3315.010009765625,3312.75,2627600,3312.75,-0.001615409750835517
212,2021-11-03,3394.919921875,3297.52001953125,3309.0,3384.0,3397200,3384.0,0.02150781073126562
213,2021-11-04,3498.6298828125,3365.0,3370.0,3477.0,5353000,3477.0,0.027482269503546153
214,2021-11-05,3566.25,3476.97998046875,3477.0,3518.989990234375,4993500,3518.989990234375,0.012076499923605155
215,2021-11-08,3579.0,3487.860107421875,3523.239990234375,3488.97998046875,3074000,3488.97998046875,-0.008528017939495869
216,2021-11-09,3593.77001953125,3501.429931640625,3515.25,3576.22998046875,4294900,3576.22998046875,0.025007308866323186
217,2021-11-10,3605.449951171875,3463.090087890625,3563.8701171875,3482.050048828125,4027400,3482.050048828125,-0.02633497626130865
218,2021-11-11,3543.239990234375,3467.469970703125,3513.0,3472.5,2264400,3472.5,-0.0027426512239072665
219,2021-11-12,3540.72998046875,3447.050048828125,3485.0,3525.14990234375,2688500,3525.14990234375,0.015161958918286533
220,2021-11-15,3593.8798828125,3525.81005859375,3537.0,3545.679931640625,2929700,3545.679931640625,0.005823874123260797
221,2021-11-16,3576.5,3525.14990234375,3539.0,3540.699951171875,2217100,3540.699951171875,-0.0014045205897774693
222,2021-11-17,3587.25,3545.35009765625,3564.719970703125,3549.0,2560300,3549.0,0.0023441830549288944
223,2021-11-18,3704.199951171875,3561.0,3566.35009765625,3696.06005859375,5703500,3696.06005859375,0.04143704102388002
224,2021-11-19,3762.14990234375,3675.719970703125,3712.68994140625,3676.570068359375,4936700,3676.570068359375,-0.005273180068884109
225,2021-11-22,3713.4599609375,3567.5,3676.3798828125,3572.570068359375,4842200,3572.570068359375,-0.02828723458721094
226,2021-11-23,3621.050048828125,3527.7099609375,3585.0400390625,3580.0400390625,3690200,3580.0400390625,0.0020909234977035673
227,2021-11-24,3613.639892578125,3536.85009765625,3562.669921875,3580.409912109375,2328000,3580.409912109375,0.000103315338051857
228,2021-11-26,3633.5,3504.14990234375,3602.10009765625,3504.56005859375,2991300,3504.56005859375,-0.021184684261735476
229,2021-11-29,3596.0,3531.5,3547.639892578125,3561.570068359375,3265600,3561.570068359375,0.016267379874351784
230,2021-11-30,3585.77001953125,3492.010009765625,3563.5,3507.070068359375,4001100,3507.070068359375,-0.015302240010430346
231,2021-12-01,3559.8798828125,3441.60009765625,3545.0,3443.719970703125,3745800,3443.719970703125,-0.01806353919979864
232,2021-12-02,3492.699951171875,3423.75,3460.0,3437.360107421875,3236300,3437.360107421875,-0.0018468003598886007
233,2021-12-03,3469.8701171875,3338.60009765625,3455.0,3389.7900390625,4032600,3389.7900390625,-0.013839128538398637
234,2021-12-06,3473.909912109375,3338.68994140625,3393.0,3427.3701171875,3443000,3427.3701171875,0.011086255399875178
